Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,1,1297,2.0,Female,40,2,1,Laboratory Technician,3,Single,6474.0,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,2,Medical,1,1298,3.0,Female,72,3,2,Manufacturing Director,3,Single,3033.0,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,1299,2.0,Female,39,3,1,Laboratory Technician,3,Divorced,2936.0,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,1301,4.0,Male,84,3,1,Research Scientist,1,Single,18606.0,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,1,1303,4.0,Female,40,3,1,Research Scientist,2,Single,2168.0,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3.0,Male,56,4,2,Sales Executive,4,Married,2853.0,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,1308,1.0,Male,88,3,1,Research Scientist,3,Divorced,17048.0,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4.0,Male,79,3,2,Laboratory Technician,3,Married,2290.0,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,1,1310,3.0,Male,93,3,1,Research Scientist,1,Single,3600.0,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,1311,1.0,Female,48,2,2,Laboratory Technician,4,Married,2107.0,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,1,1312,4.0,Female,63,3,3,Healthcare Representative,3,Married,4115.0,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,1,1314,4.0,Female,44,3,1,Human Resources,1,Single,4327.0,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,1,1315,3.0,Female,55,1,2,Laboratory Technician,4,Married,17856.0,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4.0,Male,57,2,3,Sales Executive,2,Single,3196.0,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,1,1319,2.0,Male,64,3,3,Sales Executive,2,Single,19081.0,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,1,1321,2.0,Female,95,3,3,Manager,1,Married,8966.0,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1322,1.0,Male,32,3,2,Manufacturing Director,3,Single,2210.0,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
31,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4.0,Female,57,3,3,Sales Executive,3,Divorced,4539.0,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
41,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3.0,Male,40,1,2,Sales Executive,2,Single,2741.0,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4.0,Female,54,3,1,Sales Representative,2,Single,3491.0,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1.0,Male,89,3,1,Laboratory Technician,1,Married,4541.0,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3.0,Male,74,3,1,Research Scientist,3,Divorced,4941.0,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4.0,Male,86,3,3,Healthcare Representative,4,Divorced,7379.0,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3.0,Male,98,3,2,Research Scientist,4,Single,6272.0,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3.0,Female,66,3,2,Sales Executive,1,Divorced,5220.0,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3.0,Male,87,3,2,Research Scientist,3,Single,2743.0,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3.0,Male,84,3,4,Manager,2,Divorced,4998.0,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2.0,Female,31,3,2,Sales Executive,1,Divorced,10252.0,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3.0,Female,66,3,2,Sales Executive,1,Single,2781.0,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4.0,Male,67,3,1,Laboratory Technician,4,Married,6852.0,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3.0,Female,53,2,3,Manufacturing Director,1,Married,4950.0,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2.0,Male,88,3,1,Laboratory Technician,2,Married,3579.0,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1.0,Female,83,4,2,Sales Executive,1,Married,13191.0,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4.0,Male,54,3,3,Manufacturing Director,4,Single,10377.0,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3.0,Female,98,4,1,Sales Representative,4,Married,2235.0,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,1,1367,4.0,Female,82,2,4,Manufacturing Director,2,Single,10502.0,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,1,1368,4.0,Female,97,3,1,Laboratory Technician,4,Single,2011.0,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4.0,Female,60,2,2,Laboratory Technician,4,Married,1859.0,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,1,1371,4.0,Male,43,1,2,Sales Executive,4,Single,3760.0,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,1372,1.0,Male,85,4,4,Sales Executive,3,Single,17779.0,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,1,1373,4.0,Male,68,3,4,Manufacturing Director,2,Married,6833.0,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1.0,Female,92,2,1,Research Scientist,3,Divorced,6812.0,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2.0,Female,89,4,2,Healthcare Representative,3,Divorced,5171.0,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2.0,Male,86,3,2,Laboratory Technician,3,Married,19740.0,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,1,1379,3.0,Female,90,2,1,Sales Representative,4,Single,18711.0,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4.0,Female,67,3,2,Sales Executive,3,Married,3692.0,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4.0,Male,57,4,1,Research Scientist,3,Divorced,2559.0,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3.0,Female,98,3,2,Healthcare Representative,4,Single,2517.0,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3.0,Male,48,2,2,Sales Executive,1,Married,6623.0,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,1,1389,4.0,Male,98,3,2,Manufacturing Director,3,Married,18265.0,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,1390,1.0,Male,44,2,2,Sales Executive,4,Married,16124.0,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
51,No,Travel_Frequently,541,Sales,2,3,Marketing,1,1391,2.0,Male,52,3,3,Sales Executive,2,Married,2585.0,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4.0,Female,75,3,2,Research Scientist,4,Divorced,18213.0,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3.0,Male,54,3,1,Research Scientist,3,Married,8380.0,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2.0,Male,61,3,2,Sales Executive,4,Married,2994.0,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
32,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3.0,Male,36,3,2,Sales Executive,2,Married,1223.0,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,1,1397,3.0,Male,71,3,3,Healthcare Representative,3,Married,1118.0,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,1399,1.0,Male,93,4,2,Sales Executive,3,Married,2875.0,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,1,1401,4.0,Female,59,4,4,Manufacturing Director,3,Married,18824.0,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,1402,1.0,Female,73,2,2,Research Scientist,3,Single,13577.0,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8
27,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4.0,Female,98,2,2,Sales Executive,4,Married,2625.0,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,1,1405,4.0,Female,51,3,1,Research Scientist,3,Single,18789.0,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,1407,1.0,Male,36,2,1,Research Scientist,4,Single,4538.0,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
52,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3.0,Female,54,3,1,Laboratory Technician,1,Married,19847.0,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1.0,Female,94,3,1,Laboratory Technician,3,Single,10512.0,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3.0,Male,60,3,3,Manufacturing Director,4,Single,4444.0,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1.0,Male,81,3,1,Laboratory Technician,4,Married,2154.0,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3.0,Male,100,4,1,Laboratory Technician,1,Single,19190.0,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2.0,Male,51,2,3,Human Resources,1,Single,4490.0,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1.0,Male,97,2,2,Laboratory Technician,1,Single,3506.0,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3.0,Female,84,3,3,Healthcare Representative,4,Single,2372.0,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,1,1424,2.0,Male,81,4,4,Research Director,4,Divorced,10231.0,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,1425,1.0,Female,99,3,2,Sales Executive,2,Single,5410.0,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,1,1427,2.0,Female,50,1,1,Sales Representative,3,Single,7978.0,16154,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,4,Marketing,1,1428,4.0,Female,73,3,2,Sales Executive,1,Divorced,3867.0,12761,7,Y,No,14,3,2,80,2,8,3,3,3,2,0,2
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1.0,Female,93,3,4,Research Director,2,Single,2838.0,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
34,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4.0,Male,91,3,1,Research Scientist,1,Divorced,4695.0,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1.0,Female,34,2,1,Research Scientist,2,Single,3339.0,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2.0,Male,91,3,1,Laboratory Technician,1,Married,2080.0,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1.0,Male,37,2,2,Laboratory Technician,4,Single,2096.0,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
36,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3.0,Female,98,2,2,Sales Executive,1,Married,6209.0,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1.0,Male,74,3,1,Research Scientist,4,Married,18061.0,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1.0,Male,68,2,1,Sales Representative,1,Married,17123.0,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3.0,Male,84,4,1,Laboratory Technician,3,Single,2372.0,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1.0,Female,90,3,1,Research Scientist,1,Married,4883.0,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4.0,Female,42,3,2,Sales Executive,3,Married,3904.0,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4.0,Male,97,3,2,Sales Executive,4,Married,4627.0,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4.0,Female,86,2,1,Laboratory Technician,2,Married,7094.0,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2.0,Male,90,4,1,Research Scientist,3,Married,3423.0,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
40,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3.0,Male,81,3,2,Laboratory Technician,3,Divorced,6674.0,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1.0,Male,31,3,3,Sales Executive,4,Divorced,16880.0,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1.0,Male,52,3,3,Sales Executive,4,Divorced,9094.0,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1.0,Female,54,2,1,Laboratory Technician,1,Single,8446.0,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3.0,Female,100,4,3,Manufacturing Director,2,Single,11916.0,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2.0,Male,95,1,3,Healthcare Representative,1,Divorced,4534.0,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4.0,Female,96,4,1,Human Resources,2,Single,9852.0,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2.0,Male,94,3,1,Laboratory Technician,4,Married,6151.0,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2.0,Male,55,3,3,Manufacturing Director,4,Married,2302.0,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3.0,Male,96,3,2,Sales Executive,1,Divorced,2362.0,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
34,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1.0,Female,52,3,1,Human Resources,3,Married,17861.0,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
40,No,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4.0,Male,55,2,3,Research Director,2,Divorced,19187.0,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
28,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4.0,Male,84,3,2,Sales Executive,1,Single,19717.0,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3.0,Male,90,2,1,Laboratory Technician,3,Single,3544.0,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
53,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4.0,Male,39,4,4,Research Director,2,Single,8500.0,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1.0,Male,96,3,2,Healthcare Representative,3,Married,4661.0,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3.0,Male,68,3,1,Research Scientist,3,Divorced,4103.0,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
44,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4.0,Male,49,3,1,Research Scientist,2,Single,4249.0,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
33,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4.0,Male,54,3,2,Sales Executive,1,Married,14026.0,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
34,No,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4.0,Male,81,1,2,Sales Executive,1,Single,6893.0,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4.0,Male,96,3,2,Sales Executive,3,Married,6125.0,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
42,No,Travel_Frequently,748,Research & Development,9,2,Medical,1,1480,1.0,Female,74,3,1,Laboratory Technician,4,Single,3669.0,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
44,No,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1.0,Female,79,3,2,Sales Executive,3,Married,10008.0,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
30,No,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3.0,Male,64,3,1,Research Scientist,3,Divorced,2387.0,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
57,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2.0,Male,93,4,2,Research Scientist,3,Married,4639.0,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
49,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3.0,Male,35,3,3,Healthcare Representative,2,Divorced,7898.0,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
28,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1.0,Male,92,3,1,Sales Representative,3,Married,2534.0,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
29,Yes,Travel_Frequently,115,Sales,13,3,Technical Degree,1,1487,1.0,Female,51,3,2,Sales Executive,2,Single,13142.0,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
34,Yes,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1.0,Female,40,2,2,Sales Executive,2,Single,1611.0,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
35,No,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4.0,Male,76,3,1,Sales Representative,3,Married,5363.0,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
24,Yes,Travel_Frequently,381,Research & Development,9,3,Medical,1,1494,2.0,Male,89,3,1,Laboratory Technician,1,Single,5071.0,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
24,No,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4.0,Female,78,3,1,Sales Representative,2,Married,13695.0,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
44,No,Travel_Frequently,1193,Research & Development,2,1,Medical,1,1496,2.0,Male,86,3,3,Manufacturing Director,3,Single,13402.0,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
29,No,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,1497,3.0,Male,77,2,2,Sales Executive,3,Divorced,2029.0,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
30,No,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1,1499,3.0,Male,46,3,1,Human Resources,3,Divorced,6377.0,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4.0,Male,30,3,2,Healthcare Representative,3,Married,5429.0,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
33,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1.0,Female,82,2,1,Laboratory Technician,2,Married,2785.0,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
47,No,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3.0,Female,78,3,2,Sales Executive,3,Married,4614.0,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
28,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3.0,Male,38,2,1,Laboratory Technician,1,Single,2610.0,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
28,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1.0,Male,72,2,1,Research Scientist,3,Divorced,6687.0,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
28,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,1507,3.0,Male,55,3,2,Sales Executive,1,Single,4724.0,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
49,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3.0,Female,43,2,2,Laboratory Technician,1,Married,6179.0,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
29,No,Travel_Frequently,410,Research & Development,2,1,Life Sciences,1,1513,4.0,Female,97,3,1,Laboratory Technician,2,Married,6120.0,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
28,No,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3.0,Male,96,1,2,Manufacturing Director,2,Married,10596.0,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
33,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4.0,Male,69,3,2,Healthcare Representative,3,Single,5467.0,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
32,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3.0,Male,64,3,3,Manager,4,Single,2996.0,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
